"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;15;0
"Unit";"SCV";"Command Center";16;1
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";17;1
"Unit";"Reaper";"Barracks";18;1
"Unit";"SCV";"Command Center";19;1
"Unit";"SCV";"Command Center";20;1
"Unit";"Marine";"Barracks";20;1
"Building";"SupplyDepot";NA;19;0
"Unit";"SCV";"Command Center";23;1
"Unit";"SCV";"Command Center";23;1
"Building";"Refinery";NA;23;0
"Unit";"SCV";"Command Center";24;1
"Building";"CommandCenter";NA;19;0
"Building";"BarracksReactor";NA;23;0
"Building";"Factory";NA;23;0
"Unit";"SCV";"Command Center";25;1
"Unit";"SCV";"Command Center";27;1
"Building";"Bunker";NA;26;0
"Unit";"Hellion";"Factory";27;2
"Unit";"Hellion";"Factory";27;2
"Unit";"SCV";"Command Center";27;1
"Unit";"SCV";"Command Center";28;1
"Unit";"Marine";"Barracks";28;1
"Unit";"SCV";"Command Center";32;1
"Building";"Starport";NA;27;0
"Unit";"SCV";"Command Center";34;1
"Unit";"Hellion";"Factory";28;2
"Unit";"Hellion";"Factory";30;2
"Unit";"SCV";"Command Center";35;1
"Unit";"SCV";"Command Center";37;1
"Building";"SupplyDepot";NA;35;0
"Building";"StarportTechLab";NA;36;0
"Unit";"SCV";"Command Center";42;1
"Unit";"Hellion";"Factory";42;2
"Unit";"SCV";"Command Center";43;1
"Unit";"Hellion";"Factory";43;2
"Building";"SupplyDepot";NA;43;0
"Unit";"SCV";"Command Center";44;1
"Unit";"SCV";"Command Center";46;1
"Unit";"SCV";"Command Center";49;1
"Building";"SupplyDepot";NA;46;0
"Unit";"SCV";"Command Center";50;1
"Unit";"Banshee";"Starport";43;3
