"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Refinery";NA;14;0
"Building";"Barracks";NA;15;0
"Unit";"Marine";"Barracks";19;1
"Building";"Factory";NA;19;0
"Building";"BarracksReactor";NA;20;0
"Unit";"Hellion";"Factory";22;2
"Unit";"Hellion";"Factory";22;2
"Building";"BarracksTechLab";NA;22;0
"Unit";"Hellion";"Factory";24;2
"Unit";"Hellion";"Factory";28;2
"Building";"CommandCenter";NA;21;0
"Building";"EngineeringBay";NA;29;0
"Unit";"Marine";"Barracks";34;1
"Building";"MissileTurret";NA;34;0
"Building";"Bunker";NA;34;0
"Building";"FactoryReactor";NA;34;0
"Building";"Barracks";NA;34;0
"Building";"Barracks";NA;34;0
"Unit";"Marine";"Barracks";35;1
"Building";"MissileTurret";NA;35;0
"Unit";"Marine";"Barracks";36;1
"Unit";"Marine";"Barracks";36;1
"Building";"Refinery";NA;35;0
"Unit";"Marine";"Barracks";37;1
"Unit";"Marine";"Barracks";37;1
"Unit";"Marine";"Barracks";37;1
"Unit";"Marine";"Barracks";38;1
"Unit";"Marine";"Barracks";39;1
"Building";"FactoryReactor";NA;36;0
"Building";"Starport";NA;36;0
"Upgrade";"Stimpack";"TechLab";34;0
"Building";"Refinery";NA;40;0
"Unit";"Marine";"Barracks";45;1
"Unit";"Marine";"Barracks";45;1
"Unit";"Marine";"Barracks";47;1
"Unit";"Marine";"Barracks";47;1
"Unit";"Marine";"Barracks";50;1
"Unit";"Marine";"Barracks";50;1
"Unit";"Medivac";"Starport";49;2
"Unit";"Marine";"Barracks";53;1
"Unit";"Marine";"Barracks";56;1
"Unit";"Medivac";"Starport";53;2
"Unit";"Marine";"Barracks";57;1
"Unit";"Marine";"Barracks";57;1
"Building";"FactoryReactor";NA;53;0
"Unit";"Marauder";"Barracks";61;2
"Unit";"Marine";"Barracks";68;1
"Unit";"Marine";"Barracks";68;1
"Unit";"Marine";"Barracks";68;1
"Unit";"Marine";"Barracks";68;1
"Unit";"Medivac";"Starport";63;2
