"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Refinery";NA;15;0
"Building";"Barracks";NA;15;0
"Unit";"Reaper";"Barracks";19;1
"Unit";"Marine";"Barracks";19;1
"Building";"Barracks";NA;19;0
"Building";"Bunker";NA;20;0
"Unit";"Marine";"Barracks";21;1
"Building";"BarracksTechLab";NA;23;0
"Unit";"Marine";"Barracks";25;1
"Unit";"Marine";"Barracks";26;1
"Building";"Factory";NA;23;0
"Unit";"Marine";"Barracks";28;1
"Unit";"Marine";"Barracks";30;1
"Building";"BarracksReactor";NA;28;0
"Building";"CommandCenter";NA;26;0
"Building";"Refinery";NA;31;0
"Building";"Barracks";NA;29;0
"Unit";"Marine";"Barracks";33;1
"Unit";"Marine";"Barracks";33;1
"Unit";"Marine";"Barracks";33;1
"Unit";"Marine";"Barracks";34;1
"Unit";"Marine";"Barracks";36;1
"Unit";"Marine";"Barracks";36;1
"Unit";"Marine";"Barracks";37;1
"Building";"Starport";NA;34;0
"Unit";"Marine";"Barracks";38;1
"Unit";"Marine";"Barracks";41;1
"Unit";"Marine";"Barracks";41;1
"Unit";"Marine";"Barracks";43;1
"Upgrade";"Stimpack";"TechLab";31;0
"Building";"EngineeringBay";NA;42;0
"Unit";"Marine";"Barracks";44;1
"Building";"FactoryTechLab";NA;47;0
"Unit";"Marine";"Barracks";48;1
"Unit";"Marine";"Barracks";48;1
"Building";"MissileTurret";NA;49;0
"Unit";"Marine";"Barracks";49;1
"Unit";"Medivac";"Starport";48;2
"Unit";"Marine";"Barracks";53;1
"Unit";"Marine";"Barracks";53;1
"Building";"BarracksReactor";NA;49;0
"Unit";"Marine";"Barracks";57;1
"Unit";"Marine";"Barracks";61;1
"Unit";"Marine";"Barracks";61;1
"Unit";"Marine";"Barracks";61;1
"Building";"StarportReactor";NA;57;0
"Unit";"Marine";"Barracks";62;1
"Unit";"Marauder";"Barracks";64;2
"Unit";"Marine";"Barracks";69;1
"Building";"Refinery";NA;69;0
"Unit";"Marine";"Barracks";70;1
"Unit";"Marine";"Barracks";70;1
"Unit";"Marine";"Barracks";70;1
"Building";"Bunker";NA;69;0
"Building";"MissileTurret";NA;74;0
"Unit";"Marine";"Barracks";74;1
"Unit";"Marine";"Barracks";77;1
"Unit";"Marine";"Barracks";77;1
"Unit";"Marine";"Barracks";77;1
"Unit";"Marine";"Barracks";77;1
"Upgrade";"TerranInfantryWeaponsLevel1";"EngineeringBay";61;0
"Building";"Refinery";NA;78;0
"Unit";"Marine";"Barracks";78;1
"Unit";"Medivac";"Starport";77;2
"Unit";"Marine";"Barracks";78;1
"Unit";"Marine";"Barracks";84;1
"Unit";"Marine";"Barracks";84;1
"Unit";"Medivac";"Starport";78;2
"Building";"Barracks";NA;77;0
"Building";"Barracks";NA;77;0
"Unit";"Marine";"Barracks";84;1
"Unit";"Marine";"Barracks";87;1
"Unit";"Marine";"Barracks";88;1
"Unit";"Marine";"Barracks";93;1
"Unit";"Marine";"Barracks";93;1
"Unit";"Medivac";"Starport";88;2
"Unit";"Marine";"Barracks";94;1
"Unit";"Marine";"Barracks";95;1
"Unit";"Marine";"Barracks";95;1
"Unit";"Marine";"Barracks";95;1
"Building";"BarracksReactor";NA;94;0
"Building";"BarracksReactor";NA;94;0
"Unit";"Marine";"Barracks";99;1
"Unit";"Marine";"Barracks";100;1
"Unit";"Medivac";"Starport";95;2
"Unit";"Marine";"Barracks";100;1
