"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Barracks";NA;15;0
"Unit";"Marine";"Barracks";19;1
"Unit";"Marine";"Barracks";19;1
"Unit";"Marine";"Barracks";20;1
"Building";"Barracks";NA;19;0
"Building";"Bunker";NA;21;0
"Building";"CommandCenter";NA;19;0
"Building";"Refinery";NA;23;0
"Building";"Refinery";NA;23;0
"Building";"EngineeringBay";NA;23;0
"Unit";"Marine";"Barracks";23;1
"Unit";"Marine";"Barracks";23;1
"Building";"MissileTurret";NA;26;0
"Building";"MissileTurret";NA;27;0
"Building";"BarracksTechLab";NA;27;0
"Building";"BarracksReactor";NA;27;0
"Unit";"Marine";"Barracks";28;1
"Building";"Refinery";NA;28;0
"Unit";"Marine";"Barracks";33;1
"Unit";"Marine";"Barracks";33;1
"Unit";"Marine";"Barracks";33;1
"Unit";"Marine";"Barracks";39;1
"Unit";"Marine";"Barracks";39;1
"Unit";"Marine";"Barracks";39;1
"Unit";"Marine";"Barracks";42;1
"Unit";"Marine";"Barracks";44;1
"Unit";"Marine";"Barracks";45;1
"Building";"EngineeringBay";NA;45;0
"Building";"Factory";NA;41;0
"Unit";"Marine";"Barracks";48;1
"Unit";"Marine";"Barracks";48;1
"Unit";"Marine";"Barracks";52;1
"Unit";"Marine";"Barracks";52;1
"Unit";"Marine";"Barracks";53;1
"Upgrade";"Stimpack";"TechLab";35;0
"Building";"Starport";NA;54;0
"Unit";"Marine";"Barracks";58;1
"Unit";"Marine";"Barracks";58;1
"Building";"FactoryReactor";NA;54;0
"Unit";"Marine";"Barracks";63;1
"Unit";"Marine";"Barracks";63;1
"Unit";"Marine";"Barracks";63;1
"Upgrade";"TerranInfantryWeaponsLevel1";"EngineeringBay";49;0
"Unit";"Medivac";"Starport";65;2
"Unit";"Marine";"Barracks";69;1
"Unit";"Marine";"Barracks";69;1
"Unit";"Medivac";"Starport";69;2
"Unit";"Marine";"Barracks";71;1
"Building";"Armory";NA;65;0
"Unit";"Marine";"Barracks";74;1
"Unit";"Marine";"Barracks";77;1
"Unit";"Marine";"Barracks";79;1
"Unit";"Medivac";"Starport";77;2
"Upgrade";"TerranInfantryArmorsLevel1";"EngineeringBay";60;0
"Unit";"Marine";"Barracks";83;1
"Unit";"Medivac";"Starport";82;2
"Unit";"Marine";"Barracks";85;1
"Unit";"Marine";"Barracks";85;1
"Unit";"Marine";"Barracks";87;1
"Unit";"Marine";"Barracks";92;1
"Unit";"Marauder";"Barracks";91;2
"Building";"Barracks";NA;84;0
"Unit";"Marine";"Barracks";92;1
"Building";"Barracks";NA;84;0
"Unit";"Medivac";"Starport";93;2
"Unit";"Medivac";"Starport";93;2
"Unit";"Marine";"Barracks";93;1
