"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Refinery";NA;14;0
"Building";"Barracks";NA;15;0
"Unit";"Reaper";"Barracks";19;1
"Building";"Factory";NA;19;0
"Unit";"Reaper";"Barracks";20;1
"Building";"Refinery";NA;21;0
"Building";"CommandCenter";NA;19;0
"Unit";"Hellion";"Factory";22;2
"Unit";"Marine";"Barracks";24;1
"Building";"Starport";NA;23;0
"Unit";"Cyclone";"Factory";29;3
"Unit";"Marine";"Barracks";35;1
"Unit";"Liberator";"Starport";30;3
"Unit";"Cyclone";"Factory";36;3
"Building";"StarportTechLab";NA;43;0
"Building";"BarracksReactor";NA;39;0
"Building";"Refinery";NA;48;0
"Building";"Refinery";NA;48;0
"Unit";"Cyclone";"Factory";48;3
"Unit";"Marine";"Barracks";51;1
"Unit";"Marine";"Barracks";52;1
"Building";"EngineeringBay";NA;50;0
"Building";"EngineeringBay";NA;52;0
"Building";"FactoryTechLab";NA;55;0
"Building";"CommandCenter";NA;38;0
"Unit";"Marine";"Barracks";59;1
"Unit";"Marine";"Barracks";59;1
"Unit";"Raven";"Starport";55;2
"Unit";"Marine";"Barracks";63;1
"Unit";"Marine";"Barracks";69;1
"Unit";"Marine";"Barracks";69;1
"Unit";"Marine";"Barracks";75;1
"Unit";"Marine";"Barracks";75;1
"Building";"Barracks";NA;67;0
"Building";"Barracks";NA;68;0
"Unit";"Raven";"Starport";69;2
"Unit";"Marine";"Barracks";80;1
"Unit";"Marine";"Barracks";80;1
"Building";"FactoryTechLab";NA;84;0
"Unit";"Marine";"Barracks";84;1
"Unit";"Marine";"Barracks";87;1
"Unit";"Marine";"Barracks";87;1
"Unit";"Marine";"Barracks";87;1
"Building";"Barracks";NA;77;0
"Building";"Barracks";NA;77;0
"Upgrade";"TerranInfantryWeaponsLevel1";"EngineeringBay";69;0
"Upgrade";"TerranInfantryArmorsLevel1";"EngineeringBay";69;0
"Building";"StarportReactor";NA;87;0
"Unit";"Marauder";"Barracks";91;2
"Unit";"Marine";"Barracks";94;1
"Unit";"Marine";"Barracks";94;1
"Unit";"Marauder";"Barracks";94;2
"Building";"Armory";NA;87;0
"Building";"BarracksTechLab";NA;97;0
"Unit";"Marauder";"Barracks";104;2
"Building";"BarracksReactor";NA;97;0
"Unit";"Marine";"Barracks";107;1
"Unit";"Marine";"Barracks";108;1
"Unit";"Marauder";"Barracks";106;2
"Unit";"Marauder";"Barracks";107;2
"Unit";"Medivac";"Starport";104;2
"Unit";"Medivac";"Starport";104;2
"Building";"Refinery";NA;109;0
"Building";"Refinery";NA;109;0
