"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Refinery";NA;15;0
"Building";"Barracks";NA;15;0
"Unit";"Reaper";"Barracks";19;1
"Unit";"Marine";"Barracks";20;1
"Building";"Refinery";NA;20;0
"Building";"CommandCenter";NA;19;0
"Building";"Factory";NA;20;0
"Building";"BarracksReactor";NA;22;0
"Unit";"Marine";"Barracks";25;1
"Unit";"Marine";"Barracks";25;1
"Building";"FactoryTechLab";NA;25;0
"Building";"Bunker";NA;25;0
"Unit";"Marine";"Barracks";28;1
"Unit";"Marine";"Barracks";28;1
"Building";"Starport";NA;25;0
"Unit";"Marine";"Barracks";29;1
"Unit";"Marine";"Barracks";31;1
"Unit";"Marine";"Barracks";32;1
"Unit";"Marine";"Barracks";32;1
"Unit";"Liberator";"Starport";31;3
"Unit";"Marine";"Barracks";35;1
"Unit";"Marine";"Barracks";39;1
"Building";"Bunker";NA;35;0
"Building";"StarportTechLab";NA;40;0
"Unit";"Marine";"Barracks";45;1
"Unit";"Marine";"Barracks";45;1
"Building";"FusionCore";NA;41;0
"Building";"Barracks";NA;44;0
"Unit";"Marine";"Barracks";48;1
"Unit";"Marine";"Barracks";48;1
"Unit";"Raven";"Starport";45;2
"Building";"BarracksTechLab";NA;49;0
"Unit";"Marine";"Barracks";49;1
"Building";"CommandCenter";NA;44;0
"Unit";"Marine";"Barracks";54;1
"Unit";"Marine";"Barracks";54;1
"Unit";"Marine";"Barracks";56;1
"Building";"Barracks";NA;49;0
"Unit";"Marine";"Barracks";57;1
"Unit";"Marine";"Barracks";59;1
"Unit";"Marine";"Barracks";62;1
"Building";"EngineeringBay";NA;62;0
"Unit";"Marine";"Barracks";63;1
"Building";"CommandCenter";NA;52;0
"Unit";"Marine";"Barracks";65;1
"Unit";"Liberator";"Starport";59;3
"Building";"Refinery";NA;64;0
"Building";"Refinery";NA;65;0
"Building";"BarracksReactor";NA;62;0
"Unit";"Marine";"Barracks";71;1
"Building";"EngineeringBay";NA;71;0
"Unit";"Marine";"Barracks";75;1
"Unit";"Marine";"Barracks";75;1
"Unit";"Marine";"Barracks";75;1
"Unit";"Marine";"Barracks";75;1
"Unit";"Marine";"Barracks";75;1
"Unit";"Marine";"Barracks";77;1
"Unit";"Marine";"Barracks";82;1
"Unit";"Marine";"Barracks";82;1
"Unit";"Marine";"Barracks";82;1
"Unit";"Marine";"Barracks";83;1
"Upgrade";"Stimpack";"TechLab";62;0
"Unit";"Marine";"Barracks";84;1
"Unit";"Marine";"Barracks";85;1
"Unit";"Marine";"Barracks";86;1
"Unit";"Marine";"Barracks";87;1
"Building";"Barracks";NA;82;0
"Building";"Barracks";NA;82;0
"Building";"Barracks";NA;82;0
"Building";"Barracks";NA;84;0
"Unit";"Liberator";"Starport";85;3
"Unit";"Marine";"Barracks";95;1
"Unit";"Marine";"Barracks";95;1
"Unit";"Marine";"Barracks";95;1
"Unit";"Marine";"Barracks";95;1
"Unit";"Marine";"Barracks";95;1
"Unit";"Marine";"Barracks";99;1
"Unit";"Marine";"Barracks";104;1
"Unit";"Marine";"Barracks";106;1
"Unit";"Marine";"Barracks";106;1
"Unit";"Marauder";"Barracks";106;2
"Unit";"Marine";"Barracks";107;1
"Unit";"Marine";"Barracks";108;1
"Unit";"Marine";"Barracks";108;1
"Unit";"Marine";"Barracks";111;1
