"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Refinery";NA;14;0
"Building";"Refinery";NA;14;0
"Building";"Barracks";NA;14;0
"Unit";"Reaper";"Barracks";17;1
"Building";"Factory";NA;17;0
"Unit";"Cyclone";"Factory";21;3
"Building";"Starport";NA;21;0
"Building";"StarportTechLab";NA;27;0
"Unit";"Cyclone";"Factory";27;3
"Building";"BarracksReactor";NA;27;0
"Unit";"Marine";"Barracks";33;1
"Unit";"Marine";"Barracks";33;1
"Unit";"Banshee";"Starport";28;3
"Unit";"Marine";"Barracks";34;1
"Unit";"Marine";"Barracks";35;1
"Building";"Barracks";NA;32;0
"Unit";"Cyclone";"Factory";34;3
"Building";"Barracks";NA;33;0
"Unit";"Marine";"Barracks";41;1
"Unit";"Marine";"Barracks";41;1
"Building";"BarracksTechLab";NA;44;0
"Unit";"Marine";"Barracks";44;1
"Unit";"Banshee";"Starport";39;3
"Unit";"Marine";"Barracks";44;1
"Unit";"Marine";"Barracks";45;1
"Unit";"Cyclone";"Factory";44;3
"Unit";"Marine";"Barracks";46;1
"Unit";"Marine";"Barracks";46;1
"Unit";"Marine";"Barracks";50;1
"Unit";"Marine";"Barracks";55;1
"Unit";"Marine";"Barracks";55;1
"Unit";"Marine";"Barracks";57;1
"Unit";"Marine";"Barracks";57;1
"Unit";"Cyclone";"Factory";60;3
"Unit";"Medivac";"Starport";58;2
"Unit";"Marine";"Barracks";62;1
"Unit";"Marine";"Barracks";62;1
"Unit";"Marine";"Barracks";62;1
"Unit";"Marine";"Barracks";62;1
"Unit";"Marine";"Barracks";67;1
"Unit";"Marine";"Barracks";68;1
"Unit";"Cyclone";"Factory";67;3
"Unit";"Marine";"Barracks";71;1
"Unit";"Marine";"Barracks";71;1
"Unit";"Marine";"Barracks";76;1
"Unit";"Marine";"Barracks";76;1
"Unit";"Marine";"Barracks";78;1
"Unit";"Marine";"Barracks";78;1
"Unit";"Liberator";"Starport";71;3
"Unit";"Cyclone";"Factory";78;3
