"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Refinery";NA;14;0
"Building";"Refinery";NA;16;0
"Building";"Barracks";NA;15;0
"Unit";"Reaper";"Barracks";19;1
"Building";"Factory";NA;19;0
"Unit";"Reaper";"Barracks";19;1
"Unit";"Cyclone";"Factory";22;3
"Building";"BarracksTechLab";NA;24;0
"Building";"Starport";NA;22;0
"Unit";"Hellion";"Factory";28;2
"Unit";"Marine";"Barracks";29;1
"Unit";"Banshee";"Starport";29;3
"Unit";"Marine";"Barracks";34;1
"Unit";"Cyclone";"Factory";37;3
"Unit";"Marine";"Barracks";37;1
"Building";"Bunker";NA;37;0
"Unit";"Liberator";"Starport";37;3
"Building";"StarportTechLab";NA;47;0
"Building";"BarracksReactor";NA;44;0
"Unit";"Cyclone";"Factory";47;3
"Unit";"Marine";"Barracks";48;1
"Building";"FactoryTechLab";NA;51;0
"Unit";"Medivac";"Starport";51;2
"Unit";"Medivac";"Starport";51;2
"Building";"EngineeringBay";NA;52;0
"Building";"Barracks";NA;48;0
"Building";"Barracks";NA;48;0
"Unit";"Marine";"Barracks";58;1
"Building";"CommandCenter";NA;51;0
"Building";"BarracksTechLab";NA;60;0
"Building";"BarracksReactor";NA;60;0
"Unit";"Marine";"Barracks";60;1
"Unit";"Marine";"Barracks";60;1
"Unit";"Marine";"Barracks";60;1
"Unit";"Marine";"Barracks";61;1
"Unit";"Marine";"Barracks";61;1
"Building";"StarportReactor";NA;60;0
"Unit";"Marine";"Barracks";61;1
"Unit";"Marine";"Barracks";62;1
"Unit";"Marine";"Barracks";64;1
"Unit";"Marine";"Barracks";65;1
"Unit";"Marine";"Barracks";66;1
"Unit";"Marine";"Barracks";67;1
"Unit";"Marine";"Barracks";75;1
"Unit";"Marine";"Barracks";75;1
"Unit";"Marine";"Barracks";75;1
"Unit";"Marine";"Barracks";75;1
"Unit";"Marine";"Barracks";75;1
"Unit";"Marine";"Barracks";80;1
"Unit";"Marine";"Barracks";80;1
"Unit";"Marine";"Barracks";80;1
"Unit";"Marine";"Barracks";80;1
"Unit";"Marine";"Barracks";80;1
"Upgrade";"TerranInfantryWeaponsLevel1";"EngineeringBay";61;0
"Unit";"Marine";"Barracks";87;1
"Unit";"Marine";"Barracks";87;1
"Unit";"Marine";"Barracks";87;1
"Unit";"Marine";"Barracks";87;1
"Unit";"Marine";"Barracks";87;1
"Upgrade";"Stimpack";"TechLab";69;0
"Unit";"Marine";"Barracks";95;1
"Unit";"Marine";"Barracks";95;1
"Unit";"Marine";"Barracks";95;1
"Unit";"Marine";"Barracks";95;1
"Unit";"Marine";"Barracks";95;1
"Unit";"Medivac";"Starport";95;2
"Unit";"Medivac";"Starport";95;2
"Building";"Refinery";NA;95;0
"Building";"Refinery";NA;95;0
"Unit";"Marine";"Barracks";95;1
"Unit";"Marine";"Barracks";100;1
"Unit";"Marine";"Barracks";100;1
"Unit";"Marine";"Barracks";100;1
"Unit";"Marine";"Barracks";100;1
"Building";"Barracks";NA;95;0
"Unit";"Marine";"Barracks";106;1
"Building";"Barracks";NA;95;0
"Unit";"Marine";"Barracks";113;1
"Unit";"Marine";"Barracks";113;1
"Unit";"Marine";"Barracks";113;1
"Unit";"Marine";"Barracks";113;1
"Building";"Factory";NA;102;0
"Building";"CommandCenter";NA;95;0
"Unit";"Marine";"Barracks";117;1
"Unit";"Marine";"Barracks";118;1
"Building";"BarracksReactor";NA;114;0
"Building";"BarracksReactor";NA;114;0
